DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-01,0.0,0.0,0.034492220399840255,1.249038755793687e-20,1.4096093534089465e-19,0.0,0.0,-0.0,-0.0,0.034492220399840255,100.0
2017-02,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.017889902792337428,4.685127024442613e-30,0.017889902792337428,101.78899027923374
2017-03,0.0,0.0,4.105690002759634e-39,0.0,-0.0,-0.0,9.288626619974465e-07,0.02374781654918069,-0.0,0.023748745411842687,104.20635109510381
2017-04,9.972094570836972e-88,0.0,-1.928431927988338e-35,0.0,-2.8164115580915615e-48,-0.0,0.006219855305466295,-3.8753249364600537e-90,-0.0,0.006219855305466295,104.85449952082597
2017-05,0.0,0.0,7.473830891902102e-13,-0.0,5.096945531990856e-22,2.0258030770724032e-49,0.026219260174349,-4.456067101367346e-93,-0.0,0.026219260175096386,107.60370692429201
2017-06,-0.0,-0.0,-0.015665598861007293,0.0,7.266104548675624e-80,2.1433084360480503e-62,3.9572231922207433e-17,-1.020494360134954e-49,-0.0,-0.015665598861007254,105.91803041565866
2017-07,-1.265704944405549e-128,-1.054305987234265e-90,0.017873565824679395,-0.0,-0.0,0.0,-9.268619834598711e-38,-3.002403961868081e-51,-6.359363114625447e-66,0.017873565824679395,107.81116330431333
2017-08,-5.796488720844648e-70,9.789472513893544e-66,5.69292229211871e-26,2.387189852257425e-69,1.177076440022309e-131,8.266572522821773e-135,1.003124054743184e-32,-0.012488242948990624,-1.6594791690610223e-25,-0.012488242948990624,106.46479130435576
2017-09,2.4058629601451176e-74,-1.6947551692157483e-96,-1.3609238010256793e-25,1.0978231814378003e-86,0.0,-0.0,-6.649072014685559e-36,0.025808955598814597,4.738867259359087e-15,0.025808955598819336,109.21253637596743
2017-10,1.1399436626180161e-92,1.5468472509607367e-36,-0.011579178950147305,3.1425093337069616e-117,-0.0,0.0,-1.143989110356728e-16,1.4948621774516513e-26,1.0261231926622511e-35,-0.01157917895014742,107.94794487367062
2017-11,-4.80767782496285e-152,-2.8504186740277847e-52,0.008325445057603277,0.0,-2.3064178115839914e-79,-0.0,0.00018531110719299842,8.522625458817765e-74,1.7778851008401066e-84,0.008510756164796275,108.86666351098131
2017-12,-8.815447470078943e-120,1.4661810359054926e-33,-0.0031681192644135653,0.0,2.625284869801237e-77,3.186743772991123e-155,8.824912546515428e-09,-6.22577942058991e-121,-7.288101481029242e-92,-0.003168110439501019,108.52176189779853
2018-01,-1.2639160881160336e-122,-2.8046037173902143e-35,0.030501442505671213,-0.0,1.7448278876312658e-134,0.0,2.404985059068061e-13,-7.996109662364988e-122,-2.994754390845455e-75,0.030501442505911712,111.83183217896448
2018-02,1.4130568639985635e-82,0.03139612558444038,4.350499051234709e-14,4.48660682876533e-109,-0.0,0.0,-4.110212080820843e-33,2.0372602460933833e-50,8.482397346454848e-42,0.03139612558448389,115.34291842639817
2018-03,-1.9161818143560386e-106,-0.01668639393715571,1.1238153832647972e-07,0.0,4.612270726569504e-136,-1.2502373216728375e-145,-0.00032206145649971705,-8.143466481086934e-66,7.122723771537687e-90,-0.017008343012117105,113.38112650578336
2018-04,1.664838428410453e-119,0.01877359637428731,-3.260508267902712e-17,0.0,-1.4117527083314294e-132,9.715850972604542e-145,-6.0398317004255935e-05,4.187478313926174e-70,5.465096574155861e-123,0.018713198057283022,115.50284998204394
2018-05,0.0,1.0118323210153842e-28,6.523509870413125e-17,0.0,-5.6439535908892636e-92,-2.04935822811683e-169,0.0023757354432946995,1.229791584838698e-115,-0.0,0.0023757354432947645,115.77725419654783
2018-06,-1.983514310469713e-191,4.150299256786007e-59,-1.569472583912878e-14,-0.0,-4.826916236078722e-78,-5.338846857106736e-147,-0.007739981831022253,-6.617397810049764e-160,-0.0,-0.007739981831037948,114.88114035261908
2018-07,-7.193023063430066e-176,1.7799355954817814e-75,-1.1027701526427265e-08,1.9223611768488657e-139,9.658677981574516e-53,2.7355122535316736e-123,-0.002176611259770078,2.80202492909152e-168,1.7196040899426466e-149,-0.0021766222874716043,114.63108750211742
2018-08,-6.761223680669368e-159,1.3754383696675704e-90,0.00015221204814736968,-8.686819471524682e-136,-2.4452224682219826e-53,-1.1309058405965597e-135,0.018945289502054322,1.0714037347238332e-183,-1.794642009911556e-173,0.019097501550201693,116.82025487339043
2018-09,-2.2188766591505086e-131,-7.309850405252203e-114,-0.025376859324996157,1.7234032617569422e-92,-6.883484076598418e-38,8.350891778301761e-134,-1.9607542588262637e-05,-0.0,7.339138295540298e-104,-0.02539646686758442,113.8534331410356
2018-10,-6.492942695795524e-129,7.493034521972052e-119,0.004437179765541433,-5.9308463038620895e-99,-3.7162705807802195e-41,-2.7455268018468163e-160,-8.602226548323876e-07,8.536424625746882e-172,-2.204099409437875e-137,0.0044363195428866005,114.35852335150392
