DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-01,1.3014254991770538e-05,7.549484674314002e-06,0.027272902889582486,0.004819766861771108,0.005602209908746025,1.3703646097780004e-10,0.00030251898902009503,-2.2952544890034408e-10,-2.0741655734892616e-07,0.03801775487973947,100.0
2017-02,1.775053468403806e-13,1.3643260150504897e-19,-1.2418894102285907e-10,-1.728441986833589e-08,2.023441620321034e-08,1.1713741215070548e-07,-1.1116344602822334e-09,0.017193951434488416,0.0013137842733877791,0.018507854559638784,101.85078545596389
2017-03,1.5437309523347186e-06,7.137111172783258e-07,9.592612711200689e-05,1.2985525119898795e-07,-2.611689627193487e-11,-9.09835539792728e-15,0.0003086630089442534,0.0137323084158589,-1.3437544139555644e-14,0.01413928482309654,103.29088272098186
2017-04,1.1359010285152617e-06,5.248266706035582e-10,-6.14407529788416e-05,1.0138444331953448e-11,-9.468809724185347e-05,-7.874101714082594e-10,0.006038812994824123,-5.4028327614489866e-08,-2.1524570119563053e-18,0.0058837657648592705,103.89862208055766
2017-05,2.0276557518595263e-10,5.398881569461667e-09,0.001303456791862009,-1.1771705678220834e-10,0.0023133118232077526,3.474196048861086e-05,0.018371239385264502,-3.5566626771677333e-07,-1.3406496039835441e-15,0.022022399778483907,106.1867190724493
2017-06,-6.601109393545057e-10,-5.135191815039927e-09,-0.01307237688437126,7.175677628732762e-08,3.902504583413041e-06,3.293802205622659e-05,0.0012639319850390504,-3.749368906907586e-05,-2.6266099838842427e-08,-0.011809058366387954,104.93275390918751
2017-07,-1.5712489978800975e-08,-5.122612623030222e-07,0.01749274070611909,-1.4192461257072307e-10,-3.2109236629804997e-18,5.325036305858108e-16,-0.00018367288581544054,-0.00020354726961873868,-2.6955558817941765e-05,0.017078036876190607,106.72479934996886
2017-08,-1.5304568748209706e-06,1.2948329249554443e-05,7.209649493591285e-05,2.6600134952294823e-06,1.2368637474012042e-08,1.73085828121949e-10,0.00016899812033934234,-0.010564188956758274,-0.0008704977805897312,-0.011179501694479484,105.5316692747929
2017-09,1.923662990334251e-06,-5.095872129328378e-07,-0.0012376898377947233,6.543835696652474e-07,2.5452337965999236e-12,-5.187484024065417e-12,-0.00019410703793200048,0.019536502195884653,0.004763161754628142,0.022869935531490887,107.94517174763804
2017-10,3.8119331676916335e-07,0.0001503604464637193,-0.008956967983661876,3.109705936153349e-08,-6.175783397766613e-12,3.025251278903836e-11,-0.00462481105272105,0.0012383757081526467,0.00047838997126557997,-0.01171424059604812,106.68067603460447
