DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-01,0.0027910134409359264,0.002067060428452128,0.0038324689333155836,0.0057775515515987455,0.005958265243676913,0.0033879082459281956,0.0029982648540287514,-0.005267833562400603,-0.00442889989590363,0.01711579923963201,100.0
2017-02,0.0023853468467009815,0.0018066294640314842,-6.7978956079697e-05,-0.0011446185229136779,0.0017226552435429415,0.0022885939960486158,-0.0019683612823402133,0.0019877669769263807,0.0037532752246087937,0.010763308990525609,101.07633089905256
2017-03,0.0006212833008845657,0.001426583412087277,0.0012232246609911665,0.00035208839233536387,-0.0027549103977570896,-0.00013115834981681262,8.296503062726329e-05,0.002641932798742604,-0.0006435574880304228,0.002818451360063915,101.36120962134528
2017-04,0.0024026754960954455,0.0034650200190834784,-0.0002838914040671453,0.001981342503818857,-0.0021204616455429816,-0.0028070775140801338,0.0006910950339406994,-0.00013072085786328634,-0.0013008332109684,0.0018971484204165338,101.55350688006992
2017-05,0.0033524114354592212,0.0006178280355061492,0.0006454524937937355,-0.0007994459550038982,0.0035854828825371793,0.0011949320626455462,0.0029132511308580353,-0.0019079872019304948,-0.001925852602985692,0.007676072280879781,102.33303893925816
2017-06,-0.0016151244551507642,-0.0010686658727021773,-0.0017406220956674857,0.003944396944120914,0.003984357625720229,0.004529034414490841,0.0008728999269539694,-0.0011168082976593416,-0.0032095264836191663,0.004579941706487019,102.80171829224764
2017-07,-0.0038519719731614182,-0.0014779119874037123,0.0019859517582977103,-0.004565489317946018,-0.00281487383701505,0.004251542591553809,-0.0011806561372048555,-0.006746339554289614,-0.0047550878758583276,-0.019154836333027475,100.83256820360563
2017-08,-0.0004416214391051827,0.0025046552823280656,0.0001232603369453099,0.0007334896426012466,0.004890865354743087,8.011536612720806e-05,0.0006850712191277927,-0.0013875825498878471,-0.00160384343529772,0.005584409777581959,101.39565858338054
2017-09,0.0010740120109396247,-0.003887212885099963,-0.0026386543001353365,0.0015402027607281333,0.00048263870985424317,-7.65423188134545e-05,-0.001309646767196882,0.0028676617332021185,0.0030383421088159505,0.0010908010522944346,101.50626107446139
2017-10,0.0017602151562914532,0.001056427198097469,-0.0012865754389052607,0.0024686817659353615,-0.005485086783958301,0.0036137410109162165,-0.003502500194892731,0.0028988097424032825,0.003233650710285123,0.004757363166172613,101.98916322203293
2017-11,-0.0022733080752013646,-0.001938172785423106,0.0009392139729368252,0.0012691270864642443,-0.00017812278716533637,-0.00011777527925318472,0.001365279472233534,0.0020829660437435326,0.0001569098022359162,0.0013061174505710601,102.12237304788637
2017-12,-0.0006251756065474566,0.00024855787214772595,-0.00035201372557721445,0.0034689775364576017,0.004205045045220963,0.0027422246954801163,0.0007282347776010086,-0.0013514153656671321,-0.00201317101185445,0.007051264217261161,102.84246488274071
2018-01,-0.003698809423619733,-0.0054498318564046655,0.003389049167315422,-0.0036015944425218734,0.004406286844207423,0.0023294085803220953,0.004863646124114255,-0.007047332973167647,-0.00435174843320757,-0.009160926412962293,101.90033262982227
2018-02,0.002218394970745115,0.0034884583982780506,0.0024449131578262143,0.004035261981624037,-0.0022700869188844773,0.004511031449154883,-0.0017814712870821094,0.0027487400582723283,0.005714064585645148,0.02110930639557919,104.05137797311663
2018-03,-0.0008861622358555007,-0.001901850731867277,0.00016518988996051448,0.0011846547591363023,0.00040075540197248046,-0.0006032090722644624,-0.0014278726897949193,-0.0006025955129810926,0.0009666265764703424,-0.0027044636152236128,103.76997480727447
2018-04,0.0024320851688692997,0.0020891618494821755,-0.0033439530901459673,0.0021065864141020323,-0.003062702475592373,0.00040195569401177574,-0.004372164746123904,0.0023938533276224657,0.00539518533758007,0.0040400074798055755,104.18920628167508
2018-05,0.0038000346383854507,0.003955970721804544,0.0002949314872674593,0.0005098416246382909,-0.0005627314475907329,-0.001084786746925948,0.0002639706048105286,0.002333391747087445,-0.0010703228018688255,0.008440299827608211,105.06859442149295
2018-06,-0.00033696764480187045,0.0009461831586904054,-0.0021054190258201887,-0.002428318087358978,-0.00370692085552532,-0.0015703793955393127,-0.0008599979812254071,-0.0003347521503945829,-0.0019382357323796656,-0.01233480771435492,103.77259351248628
2018-07,-0.00018695296038661712,0.0008448163081048504,-0.0014127870887647477,0.0003484753173319777,0.0008432499361609714,0.0010062957552770698,-0.00024184590528123807,0.00030535838097532685,0.001708682358338009,0.003215292101755602,104.10625271278568
2018-08,-0.001121184277024819,0.0015262920511719305,0.0005978826448927408,-0.0035690330859013135,-0.0032084756171499394,-0.00033489275762455786,0.0021663111294614027,0.0031966319448584143,-0.004590715823760217,-0.005337183791076358,103.55061850825729
2018-09,-0.0001703913372011945,-0.0004386485310667539,-0.002823098836555883,0.0006167787460964637,-3.1887969172729316e-05,0.0010796442653718378,-0.0017838758216520063,-0.0031269391222995564,0.0029873947321380715,-0.00369102387434175,103.16841070314045
2018-10,-0.003103825011391982,0.0024039307957793962,0.0004930346496664628,-0.002435164700098316,-0.001724967618042468,-0.0021726405412596556,-0.003211045560458088,0.00394519710840078,-0.0036455246358050755,-0.009451005513208948,102.19336548479606
