DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-01,0.002430882674363549,0.001200228635875429,0.007788565896738122,0.008386768381353018,0.010378913650275913,0.0009835862649468954,0.0034818559595172598,-0.0015293710342453365,-0.0025716192943956565,0.030549811134429193,100.0
2017-02,0.0013850401045360538,0.0005245053282672051,-3.947165191724342e-05,-0.0013292344137062065,0.0015003771476019168,0.003322152574909281,-0.0005714597271310297,0.004039655469237484,0.0065379632944798345,0.015369528126277295,101.53695281262773
2017-03,0.0008283777345127542,0.001426583412087277,0.002038707768318611,0.00023472559489024256,-0.0018366069318380596,-4.3719449938937534e-05,0.00016593006125452658,0.002641932798742604,-0.0002145191626768076,0.00524141182535221,102.06914979781008
2017-04,0.0024026754960954455,0.001155006673027826,-0.0004731523401119088,0.0013208950025459048,-0.0028272821940573084,-0.0018713850093867558,0.0013821900678813988,-0.00013072085786328634,-0.00043361107032279997,0.0005246157678085161,102.12269688320082
2017-05,0.0011174704784864071,0.0004118853570040994,0.0010757541563228927,-0.0005329639700025989,0.004780643843382905,0.0011949320626455462,0.005826502261716071,-0.0019079872019304948,-0.0006419508676618974,0.01132428611996293,103.27916352204844
2017-06,-0.0005814448038542751,-0.0007694394283455677,-0.003133119772201475,0.001419982899883529,0.0028687374905185655,0.004891357167650109,0.0012569758948137162,-0.001608203948629452,-0.0034662886023086995,0.0008785568975264503,103.3699001435315
2017-07,-0.0038519719731614182,-0.0019705493165382833,0.0019859517582977103,-0.0030436595452973457,-0.0009382912790050166,0.0014171808638512697,-0.0007871040914699037,-0.013492679108579228,-0.007925146459763879,-0.028606269151666093,100.41287295784478
2017-08,-0.0003846380276077398,0.0036357899259600954,7.157051822630899e-05,0.0008517944236659638,0.0028398573027540504,2.3259299843382987e-05,0.00019889164426290757,-0.0028199258271914313,-0.002793791790518609,0.0016228074693949283,100.57582371810417
2017-09,0.0014320160145861662,-0.002591475256733309,-0.0026386543001353365,0.0015402027607281333,0.0001608795699514144,-2.5514106271151503e-05,-0.0008730978447979213,0.005735323466404237,0.0050639035146932505,0.007803583818425483,101.36067558859558
2017-10,0.0017602151562914532,0.0014085695974632919,-0.0012865754389052607,0.0016457878439569077,-0.0018283622613194336,0.0012045803369720722,-0.002335000129928487,0.005797619484806565,0.005389417850475205,0.011756252439812313,102.55229727828502
2017-11,-0.0016367818141449825,-0.003488711013761591,0.0013524681210290285,0.000456885751127128,-0.00012824840675904222,-4.23991005311465e-05,0.0014745018300122167,0.002999471102990687,0.0001694625864147895,0.0011566490563770875,102.67091429616124
2017-12,-0.0004501264367141688,0.00035792333589272537,-0.0006336247060389861,0.0012488319131247366,0.00454144864883864,0.0019744017807456836,0.0010486580797454525,-0.00048650953164016764,-0.0021742246928028062,0.005426778391151109,103.22808659526336
2018-01,-0.002663142785006208,-0.0098096973415284,0.004880230800934208,-0.0012965739993078746,0.003172526527829345,0.0008385870889159545,0.005252737814043396,-0.007611119611021059,-0.006266517743818902,-0.013502969248959542,101.83420091633859
2018-02,0.002218394970745115,0.006976916796556101,0.0024449131578262143,0.002690174654416025,-0.0007566956396281592,0.0015036771497182943,-0.001187647524721406,0.0036649867443631044,0.009523440976075246,0.027078161285350535,104.591683833116
2018-03,-0.0006380368098159605,-0.003423331317361099,0.00017840508115735565,0.0004264757132890688,0.00028854388942018593,-0.0002171552660152065,-0.002056136673304684,-0.0008677375386927736,0.0010439567025879698,-0.005265016218735143,104.04100692138982
2018-04,0.002626651982378844,0.003760491329067916,-0.0036114693373576444,0.0007583711090767318,-0.0022051457824265085,0.00014470404984423928,-0.006295917234418422,0.0034471487917763504,0.003884533443057651,0.002509368350999158,104.30208413136444
2018-05,0.0012666782127951502,0.003955970721804544,0.0004915524787790989,0.00033989441642552723,-0.0007503085967876439,-0.001084786746925948,0.0005279412096210573,0.0015555944980582966,-0.0003567742672896085,0.005945761926480474,104.92223949204526
2018-06,-0.0002934879486984033,0.0005493966727879773,-0.0036675041094932324,-0.0014099911474987617,-0.005381014145117401,-0.001823666394819847,-0.0017477378328129242,-9.718610817907246e-05,-0.0005627135997231287,-0.014433904613554791,103.40780189537654
2018-07,-5.4276665918695295e-05,0.0004905385014802357,-0.0024609839610740766,0.0003035107602568838,0.0012240724879756036,0.0011686015222572425,-0.0004914932913779999,8.865243318638522e-05,0.000992138143551102,0.0012607599303366807,103.53817430849043
2018-08,-0.0006510102253692497,0.0008862340942288628,0.0010414729943292904,-0.003108512687720499,-0.004657464605540234,-0.0003889077185317446,0.0044025032630989796,0.0009280544356040557,-0.0013327884649626436,-0.0028804189148631826,103.23994099280185
2018-09,-9.893690547166133e-05,-0.0002546991470710184,-0.005737265377516795,0.0007162591890152482,-4.6288987508800624e-05,0.0003134451093015013,-0.003107396592555108,-0.0009078210355063229,0.002601924444120256,-0.006520779303192699,102.56673612231315
2018-10,-0.002703331461534952,0.001395830784646101,0.0010019736428705534,-0.0028279332001141734,-0.0025039852519971313,-0.0006307666087528033,-0.005593434202088282,0.0011453798056647424,-0.0021167562401448827,-0.012833022731450828,101.25049486616479
