DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-01,0.0027910134409359264,0.0016536483427617022,0.006898444079968051,0.008088572172238243,0.009533224389883061,0.0006775816491856392,0.0035979178248345014,-0.0021071334249602412,-0.0026573399375421783,0.028475928537304705,100.0
2017-02,0.0009541387386803927,0.0003613258928062969,-5.4383164863757606e-05,-0.0013735422274964134,0.0017226552435429415,0.0032040315944680624,-0.001181016769404128,0.0035779805584674855,0.006005240359374071,0.01321643022557495,101.32164302255751
2017-03,0.0007455399610614788,0.001426583412087277,0.0017125145253876332,0.0002816707138682911,-0.0016529462386542539,-5.246333992672505e-05,0.00013274404900362127,0.004755479037736688,-0.00012871149760608456,0.007220410622957925,102.05322689017312
2017-04,0.0028832105953145344,0.0020790120114500873,-0.0004542262465074325,0.0007925370015275429,-0.0029686463037601743,-0.002245662011264107,0.001243971061093259,-0.00013072085786328634,-0.00026016664219368,0.0009393086077967426,102.14908636464449
2017-05,0.0013409645741836887,0.0004942624284049194,0.001032723990069977,-0.00047966757300233896,0.005019676035552051,0.0014339184751746557,0.0052438520355444634,-0.0019079872019304948,-0.0003851705205971384,0.01179257224339978,103.35368684519685
2017-06,-0.00032302489103015286,-0.00042746634908087097,-0.003133119772201475,0.0031555175552967314,0.003984357625720229,0.00543484129738901,0.0013966398831263512,-0.0015635316167230784,-0.0019257158901714998,0.0065984978423252435,104.03566592484124
2017-07,-0.0030815775785291346,-0.0014779119874037123,0.0035747131649358794,-0.0027392935907676113,-0.00056297476740301,0.0017006170366215237,-0.0018890498195277688,-0.00944487537600546,-0.005706105451029993,-0.019626458369109288,101.99381425866478
2017-08,-0.00026497286346310964,0.0025046552823280656,0.0001972165391124959,0.0005867917140809973,0.001956346141897235,1.6023073225441616e-05,0.0008220854629533513,-0.002497648589798125,-0.002245380809416808,0.0010751159509195442,102.10346943526939
2017-09,0.0010740120109396247,-0.002332327731059978,-0.0036941160201894715,0.0012321622085825067,9.652774197084865e-05,-3.06169275253818e-05,-0.0015715761206362585,0.005161791119763814,0.004861347374105521,0.0047972036559512255,102.59328057212956
2017-10,0.0014081721250331627,0.001056427198097469,-0.0023158357900294694,0.0014812090595612171,-0.0010970173567916603,0.0014454964043664868,-0.00560400031182837,0.004058333639364596,0.0038803808523421475,0.0043131658201155795,103.03578240326681
2017-11,-0.0013639848451208188,-0.0027134418995923486,0.0016905851512862857,0.0002538254172928489,-0.00017812278716533637,-4.7110111701273896e-05,0.0021844471555736546,0.002499559252492239,0.000125527841788733,0.002451285174853984,103.2883524891514
2017-12,-0.0005001404852379653,0.0003479810210068163,-0.0006336247060389861,0.0006937955072915204,0.005046054054265156,0.0010968898781920466,0.0011651756441616139,-0.0008108492194002794,-0.00201317101185445,0.004392110682385472,103.742006365485
2018-01,-0.0029590475388957867,-0.0076297645989665324,0.00610028850116776,-0.0014406377770087495,0.002643772106524454,0.00046588171606441915,0.0077818337985828085,-0.007047332973167647,-0.005222098119849085,-0.007307104885548359,102.98395264393518
2018-02,0.0017747159765960925,0.006279225116900492,0.0039118610525219425,0.0024211571889744222,-0.00045401738377689554,0.0018044125796619534,-0.002494059801914953,0.0027487400582723283,0.006856877502774178,0.022848912290009557,105.33702394517495
2018-03,-0.0007089297886844006,-0.003423331317361099,0.0002312658459447203,0.00023693095182726048,0.00024045324118348828,-0.000241283628905785,-0.002284596303671871,-0.0007231146155773113,0.0009666265764703424,-0.005705979038774654,104.73597309453687
2018-04,0.0024320851688692997,0.003760491329067916,-0.0046815343262043545,0.0004213172828204065,-0.0018376214853554238,0.00016078227760471032,-0.006995463593798247,0.0028726239931469587,0.004316148270064057,0.00044882891621532243,104.78298162782964
2018-05,0.0015200138553541805,0.0055383590105263615,0.0004718903796279349,0.00030590497478297457,-0.0006752777371088795,-0.0008678293975407585,0.00047514708865895153,0.002333391747087445,-0.0002140645603737651,0.008887535361014446,105.7142440822795
2018-06,-0.00020218058688112228,0.0013246564221665678,-0.0033686704413123025,-0.0009713272349435914,-0.004448305026630384,-0.0015703793955393127,-0.0015479963662057329,-0.00026780172031566635,-0.0003876471464759332,-0.011439651496137479,104.50490997180061
2018-07,-3.739059207732343e-05,0.0010137795697258206,-0.0022604593420235963,0.0002787802538655822,0.00118054991062536,0.0010062957552770698,-0.00043532262950622853,0.00012214335239013076,0.0010252094150028054,0.0018935856932796207,104.70279897420069
2018-08,-0.0006727105662148914,0.0018315504614063167,0.0009566122318283853,-0.0028552264687210513,-0.004491865864009915,-0.00033489275762455786,0.0038993600330305255,0.0006393263889716829,-0.001836286329504087,-0.0028641328708375914,104.40291624598997
2018-09,-0.00010223480232071671,-0.00035091882485340317,-0.00508157790580059,0.0007401344953157565,-4.4643156841821044e-05,0.0004318577061487352,-0.0028542013146432106,-0.0006253878244599113,0.0029873947321380715,-0.004899576895317089,103.8913861297474
2018-10,-0.002483060009113586,0.0024039307957793962,0.0008874623693996332,-0.0029221976401179795,-0.0024149546652594556,-0.0008690562165038624,-0.005137672896732941,0.0007890394216801559,-0.0021873147814830455,-0.011933823622351685,102.65156465179336
