DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-01,0.0,-0.0009301771928034576,0.006898444079968051,0.005199796396438871,0.008043658078963832,-0.0030491174213353764,0.0013492191843129382,-0.007111575309240814,-0.007972019812626536,0.002428228003677509,100.0
2017-02,-0.0010734060810154418,-0.0024389497764425038,-6.118106047172731e-05,-0.0015452350059334651,0.0015503897191886475,-0.0,-0.0035430503082123847,0.0035779805584674855,0.0016889738510739575,-0.0018444781033454323,99.81555218966545
2017-03,0.0005591549707961092,-0.0006419625354392748,-0.00110090219489205,0.000633759106203655,-0.0,-5.902125741756568e-05,0.00011200279134680544,0.0035666092783025152,0.0011584034784547612,0.004228043637354956,100.23757670001004
2017-04,-0.003243611919728851,-0.006237036034350262,-0.0001277511318302154,-0.0,-0.003816830961977367,0.0012631848813360602,0.0006219855305466296,0.00017647315811543659,-0.0011707498898715601,-0.01253433636776013,98.98116519696296
2017-05,-0.004525755437869949,0.0011120904639110687,0.000871360866621543,-0.0003597506797517543,0.0032269345942834617,0.0021508777127619834,0.0,-0.0017171884817374456,-0.0008666336713435615,-0.0001080646331246528,98.97046883365971
2017-06,-0.0021804180144535316,0.0009617992854319597,-0.003133119772201475,0.005324935874563234,-0.007171843726296413,0.002038065486520879,0.0,-0.0010051274678934076,-0.001444286917628625,-0.006609995251957381,98.31627450458522
2017-07,0.0034667747758452766,0.0,0.0035747131649358794,-0.008217880772302835,-0.002533386453313545,-0.005739582498597642,-0.001593885785226555,0.0030358527994303265,-0.0021397895441362474,-0.010147184313365342,97.31864114618378
2017-08,-0.00019872964759733223,-0.0022541897540952595,0.00016640145487616838,0.000660140678341122,-0.0022008894096343895,-0.0,0.001233128194430027,-0.002497648589798125,-0.002165188637651922,-0.00725697571112971,96.61240213114577
2017-09,0.0009666108098456623,0.005247737394884951,-0.0023747888701218032,-0.0,0.0008687496777376379,3.444404346605453e-05,0.0005893410452385969,0.00387134333982286,0.005469015795868712,0.01467245323674267,98.02994308350438
2017-10,0.0007920968203311541,0.0019015689565754443,-0.0023158357900294694,-0.0,0.007404867158343706,0.0032523669098245955,-0.003152250175403458,-0.003913393152244432,-0.0014551428196283055,0.002514277907769236,98.2764176036991
2017-11,-0.003068965901521842,-0.003488711013761591,-0.0008452925756431428,0.0005711071889089101,-0.00032062101689760554,-0.00010599775132786626,0.0018431272875152709,-0.0009373347196845897,-0.0,-0.006352688502412456,97.6520981355298
2017-12,-0.0008439870688390664,0.0004474041698659067,-0.00031681235301949306,0.004683119674217762,0.0,0.0012340011129660525,-0.0006554112998409078,0.002432547658200838,-0.0009059269553345026,0.00607493493821659,98.24532827828348
2018-01,0.00332892848125776,0.0,0.00610028850116776,-0.00486215249740453,-0.007931316319573363,-0.002096467722289886,0.0065659222675542445,0.0031712998379254415,-0.001958286794943407,0.002318215753694018,98.47308214602504
2018-02,-0.001996555473670604,0.004709418837675368,0.003300632763065389,-0.0018158678917308169,0.001021539113498015,-0.00811985660847879,-0.0,0.004947732104890192,0.005142658127080634,0.007189700972329387,99.18107416047859
2018-03,-0.001196319018404926,-0.0017116656586805496,-0.0002973418019289261,-0.001066189283222672,0.0,-0.0008143322475570243,0.0006425427104077137,0.00027116798084149174,-0.0017399278376466166,-0.00591206515619151,98.59470918778078
2018-04,0.0021888766519823698,0.003760491329067916,0.0015047788905656855,-0.002843891659037744,-0.001378216114016568,0.0,-0.007869896543023029,0.0032317019922903285,-0.004855666803822063,-0.0062618222559931045,97.97732664346556
2018-05,-0.0,0.005340560474436134,0.0002654383385407134,-0.00022942873108723093,-0.00025322915141582985,0.0019526161444667067,0.00047514708865895153,0.0021000525723787007,-0.0014449357825229144,0.008206220953455232,98.7813502343307
2018-06,-0.0006065417606433668,-0.0012773472642320473,0.0009474385616190851,0.004370972557246161,-0.0016681143849863944,0.0014133414559853816,0.0011609972746542995,0.00030127693535512463,-0.0,0.004642023374998244,99.23989557113235
2018-07,0.0002523864965219331,0.0007603346772943654,-0.0019072625698324094,0.00031362778559877996,0.0015178498850897486,-0.00045283308987468146,-0.0,0.0005496450857555884,0.0007689070612521042,0.0018026553318054288,99.41879089801147
2018-08,-0.0005045329246611685,-0.0013736628460547377,0.0010761887608069334,0.0032121297773111826,-0.0,0.00045210522279315313,0.0029245200247728937,0.0014384843751862866,0.008263288482768392,0.015488520872922936,100.95864091599609
2018-09,7.667610174053754e-05,0.0,0.002540788952900295,0.0005551008714868174,-4.304875838318458e-05,-0.0014575197582519812,0.0032109764789736116,0.0014071226050348005,0.005377310517848529,0.011667407011349426,102.13656647087568
2018-10,-0.001396721255126392,0.0010817688581007284,0.0008874623693996332,-0.0,-0.0015524708562382214,0.0019553764871336906,-0.0043349115066184185,0.0071013547951214034,0.004921458258336852,0.008663317150109276,103.0214079388361
