DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK
2016-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,0.015492725266383012,0.015118840824344337,0.03224685416234663,0.0260249738261642,0.02633819663277215,0.004830060055049046,0.02106931158781844,-0.00486611043889007,-0.009779504186304022
2017-01,-0.005262779358697678,-0.001323896639026545,0.014461722232403162,-0.017862760537685762,-0.017419609027458316,-0.0201818911528453,0.01285982004254227,-0.06725896731120051,-0.048804575218930335
2017-02,0.02376559517915844,0.020246177086943318,0.033563216181730415,-0.019638182104083635,0.006824988290182521,0.004173853459736532,0.04937185589866211,-0.05105081505148967,-0.0037016364037334437
2017-03,0.024785830542235154,0.011085874395647233,0.04573717826266066,-0.007900236915226122,0.0390593881182002,0.011790537402492363,0.06620340390883528,-0.02445494004003068,-0.0017725978811582443
2017-04,0.011905172859892565,-0.019575624847708806,0.06731242708458884,0.013012988414715987,0.06005382401758497,0.04404768875940379,0.07543068781075135,-0.02658390257081411,-0.003818046721015378
2017-05,-0.014526174384873247,-0.018585815977877562,0.07737045780786644,0.021232365927617236,0.03163069035654387,0.03865265668609996,0.06562753382952669,-0.045041009314021885,-0.019602236404574036
2017-06,-0.024111496283078404,-0.037596919888766234,0.10367090483174679,-0.014805565885672278,-0.0026722991729135614,0.00427509309610552,0.0692404903305256,-0.058766209784063994,-0.049718377998833496
2017-07,-0.05889104592310512,-0.06129411093197357,0.09835156000631462,-0.05915904549459938,-0.02859998386786189,-0.028153133625143933,0.09021666900646119,-0.12712468971420732,-0.09761863767523948
2017-08,-0.06130747488064725,-0.04720189813711473,0.10698536598714214,-0.05309173189712357,0.017155840374583287,-0.022146594785114715,0.09534329448625634,-0.13980842160132934,-0.12070556951514333
2017-09,-0.049035070189965335,-0.09381628952482357,0.13842719721867813,-0.03689557393485687,0.014524450284335022,-0.017751264370392983,0.1172250513752724,-0.10471577718446246,-0.0941797959399231
2017-10,-0.028553776947525478,-0.09013111799700613,0.15987309842309494,-0.009502696932097265,0.06677259733279894,0.021695322309688625,0.15656712498548953,-0.07032287755188205,-0.06299534306627619
2017-11,-0.04350943096747417,-0.11794811163208507,0.1669584489249717,0.004122793770549027,0.0702771629082567,0.028718609760815528,0.15604662738409092,-0.04277147389107827,-0.05965280370435022
2017-12,-0.045471943238047485,-0.12406025648568475,0.18190575754243987,-0.023690494712067967,0.039633610025904153,0.0051773621511846946,0.1597886710466745,-0.04574561835542745,-0.0783905514984724
2018-01,-0.07459322282632219,-0.18769382294853987,0.1640325913251477,-0.05481620922885089,0.007044112598304619,-0.013760557998087952,0.13197576697924118,-0.10790171110124458,-0.11872348460008153
2018-02,-0.04796925538389307,-0.15812636590740325,0.15081756241191568,-0.014689067534851885,0.03424471346611724,0.030610539408576387,0.15525822115883403,-0.07672595041106889,-0.058026355785708805
2018-03,-0.04736529408002532,-0.18241105219212184,0.15354242561291898,-0.0006622930123243442,0.040700668325656,0.03574372291630412,0.17659764716543191,-0.08365608700421912,-0.04532222566651334
2018-04,-0.017800211996109816,-0.161433363790362,0.18736040641407092,0.02270974824686889,0.07869740828242444,0.03216143265010063,0.21914180345789713,-0.05950633983790743,0.007771835042946318
2018-05,0.026114990154696538,-0.11919311009807876,0.19833652823768277,0.02286480275922753,0.09519495067855277,0.04322130198756946,0.22793543360628066,-0.03754226321527776,0.02206183236558812
2018-06,0.033704314213379716,-0.10626195686217432,0.2286765549159283,0.05110553207348589,0.13805572030388236,0.061225334212456684,0.24520584034002824,-0.036692128867159335,0.045162027934832816
2018-07,0.042659372528148554,-0.0935161758858507,0.2530124470883983,0.05534065215926054,0.1430615149911253,0.056073197917058115,0.25752632107622786,-0.0318962057590062,0.03581568062811413
2018-08,0.06021963929469898,-0.0733286484871698,0.262381542284284,0.09362590078811672,0.17817043028826718,0.05802390888066267,0.25372894537411694,-0.004232265524283019,0.08149228284699772
2018-09,0.0673550582622563,-0.07572445795666916,0.2894267329631942,0.09521391790739042,0.1855385363751645,0.04701924848667405,0.27473077828805537,-0.041062324520055205,0.061048479281488155
2018-10,0.09414760863243732,-0.05316755531038342,0.29229979121557903,0.11823515149402208,0.20100851152704946,0.06557036913011227,0.30265903589283305,-0.01636020263764748,0.0892078862158211
