DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK
2016-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,0.00024002453617962257,0.00022857934787186095,0.001039859603367652,0.0006772992626525317,0.0006937006018665701,2.332948013538039e-05,0.0004439158907845804,-2.367903080347491e-05,-9.56387021299379e-05
2017-01,-2.769684657833434e-05,-1.7527023108257818e-06,0.00020914140992718392,-0.00031907821402670373,-0.00030344277866950725,-0.00040730873050529536,0.00016537497152657184,-0.0045237686837691395,-0.002381886562300229
2017-02,0.0005648035142196388,0.0004099076866358686,0.0011264894804615703,-0.00038565819635315074,4.658046516112853e-05,1.7421052703354615e-05,0.0024375801548782564,-0.0026061857174214044,-1.3702112065444662e-05
2017-03,0.000614337395668397,0.0001228966111160669,0.002091889475430399,-6.241374331670155e-05,0.001525635800168199,0.00013901677223957136,0.004382890689116386,-0.0005980440923614958,-3.1421032482866972e-06
2017-04,0.00014173314082392252,-0.0003832050881782344,0.00453096284001809,0.0001693378674815325,0.003606461779135065,0.0019401988850453072,0.005689788663603032,-0.0007067038758945371,-1.457748076385628e-05
2017-05,-0.00021100974225974766,-0.0003454325555635289,0.005986187741398841,0.0004508133628842413,0.001000500572431557,0.0014940278688935081,0.00430697319654567,-0.002028692520025806,-0.0003842476720608076
2017-06,-0.0005813642530089037,-0.001413528385122306,0.0107476565086331,-0.00021920478119498275,-7.141182869554505e-06,1.827642098036908e-05,0.004794245501211609,-0.0034534674123846186,-0.0024719171108348904
2017-07,-0.0034681552899172765,-0.0037569680349410816,0.009673029355675706,-0.0034997926638320794,-0.0008179590772419603,-0.00079259893291521,0.008139047366621376,-0.016160686734933486,-0.009529398421569685
2017-08,-0.0037586064762411935,-0.0022280191877465548,0.011445868535402751,-0.0028187319958360487,0.000294322858958182,-0.0004904716605760703,0.009090343803492999,-0.01954639475065505,-0.014569834511975098
2017-09,-0.002404438108534827,-0.008801496180205521,0.01916208892981881,-0.00136128337598249,0.0002109596560621197,-0.00031510738674758336,0.013741712669935253,-0.010965393991345988,-0.008869833963285554
2017-10,-0.0008153181779690374,-0.008123618431390242,0.0255594075994006,-9.030124898329077e-05,0.004458579754568108,0.000470687010121273,0.024513264626221897,-0.004945307107176996,-0.003968413248037831
2017-11,-0.0018930705831134004,-0.013911757037574803,0.027875123667432382,1.6997428474477863e-05,0.004938879626433651,0.0008247585465940089,0.024350549917949313,-0.0018293989788151902,-0.0035584569897897395
2017-12,-0.0020676976218442123,-0.015390947239293885,0.03308970462708892,-0.0005612395397025202,0.0015708230436854503,2.680507884451981e-05,0.025532419394862352,-0.0020926615987204213,-0.006145078564234654
2018-01,-0.005564148891617354,-0.03522897117303783,0.02690669101684292,-0.003004816794221157,4.9619522297593854e-05,-0.0001893529564187423,0.017417603069758966,-0.011642779258576447,-0.014095265795585796
2018-02,-0.0023010494620851543,-0.025003947595081982,0.022745937131872083,-0.00021576870504343964,0.0011727004003764714,0.0009370051228840081,0.024105115237405418,-0.005886871466481802,-0.003367057965769662
2018-03,-0.002243471083287282,-0.033273791961836996,0.023575276463098756,-4.38632034173654e-07,0.0016565444021550573,0.0012776137279175244,0.031186728984366384,-0.0069983408928574785,-0.00205410413936636
2018-04,-0.0003168475471064518,-0.02606073094467136,0.03510392189164583,0.0005157326654361646,0.006193282070370607,0.0010343577501069588,0.048023130022779616,-0.003541004480904529,6.0401419934768396e-05
2018-05,0.0006819927107798972,-0.014206997494852724,0.03933737843337714,0.000522799205218379,0.009062078634692095,0.0018680809455006758,0.05195456189328318,-0.0014094215273251977,0.00048672444732731143
2018-06,0.00113598079659423,-0.011291603476178597,0.052292966768217576,0.002611775408514095,0.019059381908623794,0.003748541549427019,0.06012590413685942,-0.0013463123208042273,0.0020396087671866194
2018-07,0.0018198220644953555,-0.008745275152313365,0.06401529838165956,0.003062587781412268,0.020466597071555966,0.0031442035246455704,0.0663198060470564,-0.0010173679418208604,0.00128276297885507
2018-08,0.0036264049567836533,-0.00537709068895491,0.06884407373147952,0.008765809298386275,0.031744702229106275,0.003366774001791444,0.06437837772066161,-1.7912071468034616e-05,0.006640992163615079
2018-09,0.00453670387351194,-0.005734193532831355,0.08376783375374813,0.009065690163275282,0.03442454848023824,0.0022108097282516,0.07547700053876064,-0.0016861144949903268,0.0037269168225822886
2018-10,0.008863772211206586,-0.00282678893768268,0.08543916794467109,0.013979551048814353,0.04040442170631998,0.004299473307859181,0.09160249200757921,-0.0002676562303448876,0.007958046963094883
